ExhibitionID,ExhibitionTitle,ExhibitionBeginDate,ExhibitionEndDate,ExhibitionURL,ExhibitionRole,ExhibitionRoleinPressRelease,ConstituentType,DisplayName,AlphaSort,FirstName,MiddleName,LastName,Nationality,ArtistBio,Gender,ConstituentURL
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Jacques Lipchitz,Lipchitz Jacques,Jacques,,Lipchitz,American,"American, born Lithuania. 1891–1973",Male,moma.org/artists/3563
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Kazimir Malevich,Malevich Kazimir,Kazimir,,Malevich,Russian,"Russian, born Ukraine. 1878–1935",Male,moma.org/artists/3710
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Henri Matisse,Matisse Henri,Henri,,Matisse,French,"French, 1869–1954",Male,moma.org/artists/3832
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Piet Mondrian,Mondrian Piet,Piet,,Mondrian,Dutch,"Dutch, 1872–1944",Male,moma.org/artists/4057
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Claude Monet,Monet Claude,Claude,,Monet,French,"French, 1840–1926",Male,moma.org/artists/4058
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Pablo Picasso,Picasso Pablo,Pablo,,Picasso,Spanish,"Spanish, 1881–1973",Male,moma.org/artists/4609
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Henri Rousseau,Rousseau Henri,Henri,,Rousseau,French,"French, 1844–1910",Male,moma.org/artists/5056
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Georges-Pierre Seurat,Seurat Georges-Pierre,Georges-Pierre,,Seurat,French,"French, 1859–1891",Male,moma.org/artists/5358
2745.0,Masterpieces from the Collection: Selections from the Late Nineteenth- and Early Twentieth-Centuries,1980-10-25,1/27/1981,moma.org/calendar/exhibitions/1924,Artist,Artist,Individual,Henri de Toulouse-Lautrec,Toulouse-Lautrec Henri de,Henri de,,Toulouse-Lautrec,French,"French, 1864–1901",Male,moma.org/artists/5910
3578.0,The Painter and the Printer: Robert Motherwell's Graphics,1980-10-30,12/16/1980,moma.org/calendar/exhibitions/2277,Curator,[Curator],Individual,Sigizmund Valishevskii (Zigmund Waliszewsky),Valishevskii Sigizmund,Sigizmund,,Valishevskii,,,Male,moma.org/artists/23530
3578.0,The Painter and the Printer: Robert Motherwell's Graphics,1980-10-30,12/16/1980,moma.org/calendar/exhibitions/2277,Curator,Guest Curator,Individual,Stephanie Terenzio,Terenzio Stephanie,Stephanie,,Terenzio,,,,moma.org/artists/27555
3578.0,The Painter and the Printer: Robert Motherwell's Graphics,1980-10-30,12/16/1980,moma.org/calendar/exhibitions/2277,Curator,Assistant Curator,Individual,Deborah Wye,Wye Deborah,Deborah,,Wye,American,American,Female,moma.org/artists/12674
3578.0,The Painter and the Printer: Robert Motherwell's Graphics,1980-10-30,12/16/1980,moma.org/calendar/exhibitions/2277,Artist,Artist,Individual,Robert Motherwell,Motherwell Robert,Robert,,Motherwell,American,"American, 1915–1991",Male,moma.org/artists/4126
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Leonard Baskin,Baskin Leonard,Leonard,,Baskin,American,"American, 1922–2000",Male,moma.org/artists/369
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Jonathan Borofsky,Borofsky Jonathan,Jonathan,,Borofsky,American,"American, born 1942",Male,moma.org/artists/682
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Gary Bower,Bower Gary,Gary,,Bower,,,,moma.org/artists/62376
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Georges Braque,Braque Georges,Georges,,Braque,French,"French, 1882–1963",Male,moma.org/artists/744
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Roger Brown,Brown Roger,Roger,,Brown,American,"American, 1941–1997",Male,moma.org/artists/811
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Elizabeth Butterworth,Butterworth Elizabeth,Elizabeth,,Butterworth,British,"British, born 1949",Female,moma.org/artists/901
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Max Ernst,Ernst Max,Max,,Ernst,French,"French, born Germany. 1891–1976",Male,moma.org/artists/1752
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Robert Fichter,Fichter Robert,Robert,,Fichter,American,"American, born 1939",Male,moma.org/artists/62377
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Lee Friedlander,Friedlander Lee,Lee,,Friedlander,American,"American, born 1934",Male,moma.org/artists/2002
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,William Garbe,Garbe William,William,,Garbe,,,,moma.org/artists/63575
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Ralph Gibson,Gibson Ralph,Ralph,,Gibson,American,"American, born 1939",Male,moma.org/artists/2146
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Morris Graves,Graves Morris,Morris,,Graves,American,"American, 1910–2001",Male,moma.org/artists/2309
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Susan Hall,Hall Susan,Susan,,Hall,,,,moma.org/artists/62378
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Robert Kushner,Kushner Robert,Robert,,Kushner,American,"American, born 1949",Male,moma.org/artists/3317
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Stephanie Brody Lederman,Lederman Stephanie Brody,Stephanie,Brody,Lederman,American,"American, born 1939",Female,moma.org/artists/6822
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Dora Maar (Henriette Theodora Markovitch),Maar Dora,Dora,,Maar,French,"French, born Russia. 1907–1997",Female,moma.org/artists/3656
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Kenneth McGowan,McGowan Kenneth,Kenneth,,McGowan,American,"American, 1940–1986",Male,moma.org/artists/3885
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Henry Moore,Moore Henry,Henry,,Moore,British,"British, 1898–1986",Male,moma.org/artists/4071
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Malcolm Morley,Morley Malcolm,Malcolm,,Morley,American,"American, born Great Britain 1931",Male,moma.org/artists/4100
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Robert Motherwell,Motherwell Robert,Robert,,Motherwell,American,"American, 1915–1991",Male,moma.org/artists/4126
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Patti Paige,Paige Patti,Patti,,Paige,,,,moma.org/artists/62379
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,John Pfahl,Pfahl John,John,,Pfahl,American,"American, born 1939",,moma.org/artists/34695
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Eliot Porter,Porter Eliot,Eliot,Furness,Porter,American,"American, 1901–1990",Male,moma.org/artists/4700
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Joseph Raffael,Raffael Joseph,Joseph,,Raffael,American,"American, born 1933",Male,moma.org/artists/4788
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Robert Rauschenberg,Rauschenberg Robert,Robert,,Rauschenberg,American,"American, 1925–2008",Male,moma.org/artists/4823
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Ben Shahn,Shahn Ben,Ben,,Shahn,American,"American, born Lithuania. 1898–1969",Male,moma.org/artists/5366
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Eve Sonneman,Sonneman Eve,Eve,,Sonneman,American,"American, born 1946",Female,moma.org/artists/5525
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Frank Stella,Stella Frank,Frank,,Stella,American,"American, born 1936",Male,moma.org/artists/5640
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Walasse Ting,Ting Walasse,Walasse,,Ting,American,"American, 1929–2010",Male,moma.org/artists/5881
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Neil Welliver,Welliver Neil,Neil,,Welliver,American,"American, 1929–2005",Male,moma.org/artists/6305
3577.0,A Penthouse Aviary,1980-11-06,1/20/1981,moma.org/calendar/exhibitions/3114,Artist,Artist,Individual,Joe Zucker,Zucker Joe,Joe,,Zucker,American,"American, born 1941",Male,moma.org/artists/6588
2786.0,Joseph Cornell,1980-11-17,1/20/1981,moma.org/calendar/exhibitions/1940,Curator,Director,Individual,Kynaston McShine,McShine Kynaston L.,Kynaston,,McShine,,,Male,moma.org/artists/13401
2786.0,Joseph Cornell,1980-11-17,1/20/1981,moma.org/calendar/exhibitions/1940,Artist,Artist,Individual,Joseph Cornell,Cornell Joseph,Joseph,,Cornell,American,"American, 1903–1972",Male,moma.org/artists/1247
3576.0,The Museum of Modern Art Expansion Model,1980-11-11,,moma.org/calendar/exhibitions/2276,Curator,[Curator],Individual,Barbara London,London Barbara,Barbara,,London,,,,moma.org/artists/26020
3575.0,Dan Graham: 2 Viewing Rooms,1980-12-05,1/13/1981,moma.org/calendar/exhibitions/2275,Curator,Director,Individual,Barbara London,London Barbara,Barbara,,London,,,,moma.org/artists/26020
3575.0,Dan Graham: 2 Viewing Rooms,1980-12-05,1/13/1981,moma.org/calendar/exhibitions/2275,Artist,Artist,Individual,Dan Graham,Graham Dan,Dan,,Graham,American,"American, born 1942",Male,moma.org/artists/2281
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Curator,Organizer,Individual,Mary Corliss,Corliss Mary,Mary,,Corliss,,,,moma.org/artists/25529
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Curator,Organizer,Individual,John Kobal,Kobal John,John,,Kobal,,,,moma.org/artists/27554
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Designer,Designer,Individual,Jerome Neuner,Neuner Jerome,Jerome,,Neuner,American,"American, born 1945",Male,moma.org/artists/25520
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Kenneth Alexander,Alexander Kenneth,Kenneth,Alexander,,,,,moma.org/artists/63029
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Ted Allan,Allan Ted,Ted,,Allan,,,,moma.org/artists/62655
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Ernest Bachrach,Bachrach Ernest,Ernest,,Bachrach,,,,moma.org/artists/62656
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Russell Ball,Ball Russell,Russell,,Ball,,,,moma.org/artists/64663
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Lansing Brown,Brown Lansing,Lansing,,Brown,,,,moma.org/artists/63031
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Clarence Sinclair Bull,Bull Clarence Sinclair,Clarence,Sinclair,Bull,American,"American, 1896–1979",Male,moma.org/artists/24585
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Johan Bull,Bull Johan,Johan,,Bull,,,,moma.org/artists/64415
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,RobertCoburn,Coburn Robert,Robert,,Coburn,,,,moma.org/artists/64669
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Don English,English Don,Don,,English,,,,moma.org/artists/64665
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,William Fraker,Fraker William,William,,Fraker,,,,moma.org/artists/63030
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Jack Freulich,Freulich Jack,Jack,,Freulich,,,,moma.org/artists/64672
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Elmer Fryer,Fryer Elmer,Elmer,,Fryer,,,,moma.org/artists/64664
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,George Hurrell,Hurrell George,George,,Hurrell,American,"American, 1904–1992",Male,moma.org/artists/63420
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Ray Jones,Jones Ray,Ray,,Jones,,,,moma.org/artists/63032
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Madison Lacy,Lacy Madison,Madison,,Lacy,,,,moma.org/artists/64670
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Irving Lippman,Lippman Irving,Irving,,Lippman,,,,moma.org/artists/63028
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Ruth Harriet Louise,Louise Ruth Harriet,Ruth,Harriet,Louise,,,,moma.org/artists/62657
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Eugene Robert Richee,Richee Eugene Robert,Eugene Robert,,Richee,,,,moma.org/artists/64662
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,A.L. Schaefer,Schaefer A.L.,A.L.,,Schaefer,,,,moma.org/artists/64671
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,William Walling,Walling William,William,,Walling,,,,moma.org/artists/64666
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Scotty Welbourne,Welbourne Scotty,Scotty,,Welbourne,,,,moma.org/artists/64667
3574.0,"Hollywood Portrait Photographers, 1921–1941",1980-12-05,2/28/1981,moma.org/calendar/exhibitions/2274,Artist,Artist,Individual,Laszlo Willinger,Willinger Laszlo,Laszlo,,Willinger,,,,moma.org/artists/64668
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Curator,Director,Individual,Magdalena Dabrowski,Dabrowski Magdalena,Magdalena,,Dabrowski,,,,moma.org/artists/23562
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Edmond-François Aman Jean,Aman Jean Edmond-François,Edmond-François,,Aman Jean,French,"French, 1858–1936",Male,moma.org/artists/138
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Balthus (Baltusz Klossowski de Rola),Balthus (Baltusz Klossowski de Rola),,,Balthus (Baltusz Klossowski de Rola),French,"French, 1908–2001",Male,moma.org/artists/317
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Peter Behrens,Behrens Peter,Peter,,Behrens,German,"German, 1868–1940",Male,moma.org/artists/438
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Marcello Boccacci,Boccacci Marcello,Marcello,,Boccacci,Italian,"Italian, 1914–1996",Male,moma.org/artists/623
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Rodolphe Bresdin,Bresdin Rodolphe,Rodolphe,,Bresdin,French,"French, 1822–1885",Male,moma.org/artists/767
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Edward Burne-Jones,Burne-Jones Edward,Edward,,Burne-Jones,British,"British, 1833–1898",Male,moma.org/artists/879
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,G. D. De Monfried,De Monfried G. D.,G.,D.,De Monfried,French,"French, 1856–1929",Male,moma.org/artists/1436
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Jean Delville,Delville Jean,Jean,,Delville,Belgian,"Belgian, 1867–1953",Male,moma.org/artists/1486
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Maurice Denis,Denis Maurice,Maurice,,Denis,French,"French, 1870–1943",Male,moma.org/artists/1492
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Albert Dubois-Pillet,Dubois-Pillet Albert,Albert,,Dubois-Pillet,French,"French, 1846–1890",Male,moma.org/artists/1632
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,James Ensor,Ensor James,James,,Ensor,Belgian,"Belgian, 1860–1949",Male,moma.org/artists/1739
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Max Ernst,Ernst Max,Max,,Ernst,French,"French, born Germany. 1891–1976",Male,moma.org/artists/1752
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Georges de Feure,Feure Georges de,Georges,,de Feure,French,"French, 1869–1928",Male,moma.org/artists/1427
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Charles Filiger,Filiger Charles,Charles,,Filiger,French,"French, 1863–1928",Male,moma.org/artists/1872
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Paul Gauguin,Gauguin Paul,Paul,,Gauguin,French,"French, 1848–1903",Male,moma.org/artists/2098
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Vincent van Gogh,Gogh Vincent van,Vincent,,van Gogh,Dutch,"Dutch, 1853–1890",Male,moma.org/artists/2206
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Hector Guimard,Guimard Hector,Hector,,Guimard,French,"French, 1867–1942",Male,moma.org/artists/2407
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Ferdinand Hodler,Hodler Ferdinand,Ferdinand,,Hodler,Swiss,"Swiss, 1853–1918",Male,moma.org/artists/2681
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Vasily Kandinsky,Kandinsky Vasily,Vasily,,Kandinsky,French,"French, born Russia. 1866–1944",Male,moma.org/artists/2981
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Fernand Khnopff,Khnopff Fernand,Fernand,,Khnopff,Belgian,"Belgian, 1858–1921",Male,moma.org/artists/3080
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Ernst Ludwig Kirchner,Kirchner Ernst Ludwig,Ernst,Ludwig,Kirchner,German,"German, 1880–1938",Male,moma.org/artists/3115
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Paul Klee,Klee Paul,Paul,,Klee,German,"German, born Switzerland. 1879–1940",Male,moma.org/artists/3130
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Gustav Klimt,Klimt Gustav,Gustav,,Klimt,Austrian,"Austrian, 1862–1918",Male,moma.org/artists/3147
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Max Klinger,Klinger Max,Max,,Klinger,German,"German, 1857–1920",Male,moma.org/artists/3149
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Alfred Kubin,Kubin Alfred,Alfred,,Kubin,Austrian,"Austrian, 1877–1959",Male,moma.org/artists/3276
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,František Kupka,Kupka František,František,,Kupka,Czech,"Czech, 1871–1957",Male,moma.org/artists/3302
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Georges Lacombe,Lacombe Georges,Georges,,Lacombe,French,"French, 1868–1916",Male,moma.org/artists/3333
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Raoul François Larche,Larche Raoul François,Raoul,François,Larche,French,"French, 1860–1912",Male,moma.org/artists/3387
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Wilhelm Lehmbruck,Lehmbruck Wilhelm,Wilhelm,,Lehmbruck,German,"German, 1881–1919",Male,moma.org/artists/3464
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Franz Marc,Marc Franz,Franz,,Marc,German,"German, 1880–1916",Male,moma.org/artists/3748
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,George Minne,Minne George,George,,Minne,Belgian,"Belgian, 1867–1941",Male,moma.org/artists/4007
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Piet Mondrian,Mondrian Piet,Piet,,Mondrian,Dutch,"Dutch, 1872–1944",Male,moma.org/artists/4057
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Edvard Munch,Munch Edvard,Edvard,,Munch,Norwegian,"Norwegian, 1863–1944",Male,moma.org/artists/4164
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Joseph Maria Olbrich,Olbrich Joseph Maria,Joseph,Maria,Olbrich,Austrian,"Austrian, 1867–1908",Male,moma.org/artists/4394
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Pablo Picasso,Picasso Pablo,Pablo,,Picasso,Spanish,"Spanish, 1881–1973",Male,moma.org/artists/4609
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Pierre Puvis de Chavannes,Puvis de Chavannes Pierre,Pierre,,Puvis de Chavannes,French,"French, 1824–1898",Male,moma.org/artists/4762
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Paul Ranson,Ranson Paul,Paul,Elie,Ranson,French,"French, 1862–1909",Male,moma.org/artists/4814
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Odilon Redon,Redon Odilon,Odilon,,Redon,French,"French, 1840–1916",Male,moma.org/artists/4840
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Ker-Xavier Roussel,Roussel Ker-Xavier,Ker-Xavier,,Roussel,French,"French, 1867–1944",Male,moma.org/artists/5058
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Théo van Rysselberghe,Rysselberghe Théo van,Théo,,van Rysselberghe,Belgian,"Belgian, 1862–1926",Male,moma.org/artists/5099
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Armand Séguin,Séguin Armand,Armand,,Séguin,French,"French, 1869–1903",Male,moma.org/artists/5320
